round,year,home,away,home_elo_2009,away_elo_2009,home_injuries_top5,home_injuries_top10,away_injuries_top5,away_injuries_top10,home_odds_open,home_odds_win_prob_close,home_season,standing_away,standing_home,thurs_fri,sat,sun,evening,margin,home_win,home_injuries_95th_to_90th,away_injuries_95th_to_90th,expected_margin
15,2017,Essendon,Brisbane Lions,1380.660884,1235.909234,0,0,0,1,1.11,0.892045455,Essendon_2017,18,11,0,0,1,0,-8,0,0,1,49.5
15,2017,Port Adelaide,Richmond,1490.433288,1489.381975,0,0,0,0,1.33,0.738198803,Port Adelaide_2017,4,5,0,1,0,1,-13,0,0,0,23.5
15,2017,GWS Giants,Geelong,1431.770307,1748.780127,0,0,0,0,1.4,0.730277186,GWS Giants_2017,3,1,0,1,0,1,0,0,0,0,22.5
15,2017,Gold Coast,North Melbourne,1286.455886,1544.507289,0,0,0,0,1.81,0.638827461,Gold Coast_2017,17,12,0,1,0,0,19,1,0,0,11.5
15,2017,Carlton,Adelaide,1387.286913,1617.31151,0,0,0,0,3.62,0.234688283,Carlton_2017,2,16,0,1,0,0,-12,0,0,0,-26.5
15,2017,Western Bulldogs,West Coast,1491.202733,1620.377167,0,0,0,0,1.45,0.737050961,Western Bulldogs_2017,7,10,0,1,0,0,-7,0,0,0,24.5
15,2017,Melbourne,Sydney,1291.431039,1709.869398,0,0,0,0,2.04,0.456519448,Melbourne_2017,9,6,1,0,0,1,-35,0,0,0,-3.5
14,2017,St Kilda,Gold Coast,1448.347555,1290.029077,0,0,1,1,1.2,0.806316397,St Kilda_2017,14,8,0,0,1,0,31,1,0,0,34.5
14,2017,Richmond,Carlton,1485.817577,1390.851311,0,0,0,0,1.51,0.683537393,Richmond_2017,15,6,0,0,1,0,26,1,0,0,16.5
14,2017,Geelong,Fremantle,1748.780127,1493.872864,0,0,0,1,1.13,0.918222006,Geelong_2017,12,3,0,0,1,0,2,1,0,1,62.5
14,2017,West Coast,Melbourne,1620.377167,1291.431039,0,0,0,1,1.63,0.547254017,West Coast_2017,5,7,0,1,0,0,-3,0,0,1,3.5
14,2017,Western Bulldogs,North Melbourne,1491.202733,1544.507289,0,0,0,0,1.57,0.607306974,Western Bulldogs_2017,17,9,0,1,0,1,1,1,0,0,8.5
14,2017,Brisbane Lions,GWS Giants,1240.156584,1427.522957,0,0,1,1,4.57,0.214678899,Brisbane Lions_2017,1,18,0,1,0,0,-60,0,0,0,-28.5
14,2017,Collingwood,Port Adelaide,1597.895139,1485.317602,0,0,0,0,2.03,0.485449735,Collingwood_2017,4,13,0,1,0,0,-31,0,0,0,-2.5
14,2017,Sydney,Essendon,1709.869398,1380.660884,0,0,0,0,1.45,0.708944607,Sydney_2017,11,10,1,0,0,1,1,1,0,0,21.5
14,2017,Adelaide,Hawthorn,1619.879101,1733.481596,0,0,0,0,1.11,0.88795045,Adelaide_2017,16,2,1,0,0,1,-14,0,0,0,51.5
13,2017,Western Bulldogs,Melbourne,1499.905021,1282.728751,0,0,0,0,1.63,0.584808923,Western Bulldogs_2017,5,9,0,0,1,0,-57,0,0,0,6.5
13,2017,Gold Coast,Carlton,1292.637809,1388.242579,0,0,0,0,1.4,0.699910153,Gold Coast_2017,15,14,0,1,0,1,-10,0,0,0,22.5
13,2017,Port Adelaide,Brisbane Lions,1481.866169,1243.608017,0,0,0,0,1.01,0.930735931,Port Adelaide_2017,18,4,0,1,0,0,40,1,0,0,59.5
13,2017,Richmond,Sydney,1488.146133,1707.540842,0,0,0,0,1.99,0.480145073,Richmond_2017,12,6,0,1,0,0,-9,0,0,0,-2.5
13,2017,North Melbourne,St Kilda,1548.328637,1444.526207,0,0,0,0,1.99,0.46832185,North Melbourne_2017,10,16,1,0,0,1,-17,0,0,0,-2.5
13,2017,West Coast,Geelong,1617.23987,1751.917424,0,0,0,0,2.02,0.430816625,West Coast_2017,3,7,1,0,0,1,13,1,0,0,-6.5
12,2017,Melbourne,Collingwood,1280.364565,1600.259325,0,0,0,0,1.58,0.607306974,Melbourne_2017,11,6,0,0,0,0,4,1,0,0,10
12,2017,Carlton,GWS Giants,1388.242579,1427.522957,0,0,0,0,4.19,0.207393663,Carlton_2017,2,16,0,0,1,0,1,1,0,0,-27.5
12,2017,Essendon,Port Adelaide,1372.128351,1490.398702,0,0,0,0,2.85,0.263724955,Essendon_2017,5,7,0,1,0,1,70,1,0,0,-27.5
12,2017,Brisbane Lions,Fremantle,1234.415579,1503.065302,0,0,0,0,3.01,0.429824561,Brisbane Lions_2017,10,18,0,1,0,0,57,1,0,0,-6.5
12,2017,Hawthorn,Gold Coast,1738.405379,1287.714026,0,0,0,0,1.67,0.474827769,Hawthorn_2017,13,17,0,1,0,0,-16,0,0,0,-2.5
12,2017,Adelaide,St Kilda,1615.414018,1448.991291,0,0,0,0,1.2,0.861554889,Adelaide_2017,12,1,1,0,0,1,57,1,0,0,41.5
12,2017,Sydney,Western Bulldogs,1703.662593,1503.78327,0,0,0,0,1.86,0.538147856,Sydney_2017,8,14,1,0,0,1,46,1,0,0,6.5
11,2017,Fremantle,Collingwood,1506.216331,1597.108296,0,0,0,0,1.89,0.447390572,Fremantle_2017,10,8,0,0,1,0,-20,0,0,0,-4.5
11,2017,North Melbourne,Richmond,1553.716145,1482.758626,0,0,0,0,2.1,0.50660956,North Melbourne_2017,4,13,0,1,0,1,-35,0,0,0,2.5
11,2017,GWS Giants,Essendon,1424.227283,1375.424025,0,0,0,0,1.26,0.755081706,GWS Giants_2017,12,1,0,1,0,0,16,1,0,0,27.5
11,2017,Gold Coast,West Coast,1287.714026,1617.23987,0,0,0,0,2.28,0.490745148,Gold Coast_2017,7,14,0,1,0,0,3,1,0,0,-2.5
11,2017,Geelong,Adelaide,1748.510265,1618.821176,0,0,0,0,2.1,0.443643512,Geelong_2017,2,3,1,0,0,1,22,1,0,0,-5.5
11,2017,Port Adelaide,Hawthorn,1482.450518,1746.353564,0,0,0,0,1.17,0.827403689,Port Adelaide_2017,15,5,1,0,0,1,51,1,0,0,39.5
10,2017,West Coast,GWS Giants,1619.466236,1422.000916,0,0,0,0,1.56,0.618042998,West Coast_2017,2,6,0,0,1,0,-8,0,0,0,13.5
10,2017,Carlton,North Melbourne,1391.159917,1550.798807,0,0,0,0,2.85,0.263724955,Carlton_2017,13,17,0,0,1,0,-17,0,0,0,-24.5
10,2017,Collingwood,Brisbane Lions,1594.415303,1237.108572,0,0,0,0,1.14,0.91728972,Collingwood_2017,18,12,0,0,1,0,45,1,0,0,53.5
10,2017,Adelaide,Fremantle,1612.495354,1512.542153,0,0,0,0,1.18,0.832321135,Adelaide_2017,7,1,0,1,0,1,100,1,0,0,41.5
10,2017,Richmond,Essendon,1480.16486,1378.017791,0,0,0,0,1.89,0.537008644,Richmond_2017,11,5,0,1,0,1,15,1,0,0,4.5
10,2017,Melbourne,Gold Coast,1275.345501,1292.733091,0,0,1,1,1.55,0.69537426,Melbourne_2017,16,9,0,1,0,0,35,1,0,0,19.5
10,2017,Western Bulldogs,St Kilda,1498.853313,1453.921248,0,0,0,0,1.48,0.661159393,Western Bulldogs_2017,10,4,0,1,0,0,40,1,0,0,15.5
10,2017,Sydney,Hawthorn,1705.617953,1744.398204,0,0,0,0,1.21,0.847978004,Sydney_2017,14,15,1,0,0,1,-6,0,0,0,39.5
10,2017,Geelong,Port Adelaide,1748.510265,1482.450518,0,0,0,0,1.6,0.569183375,Geelong_2017,8,3,1,0,0,1,2,1,0,0,4.5
9,2017,Fremantle,Carlton,1508.418114,1395.283956,0,0,0,0,1.41,0.708944607,Fremantle_2017,16,5,0,0,1,0,35,1,0,0,22.5
9,2017,Melbourne,North Melbourne,1277.559804,1548.584504,0,0,0,0,1.58,0.605640973,Melbourne_2017,14,11,0,0,1,0,-14,0,0,0,10.5
9,2017,Essendon,West Coast,1368.908104,1628.575923,0,0,0,0,2.45,0.401584867,Essendon_2017,4,10,0,0,1,0,61,1,0,0,-9.5
9,2017,Brisbane Lions,Adelaide,1239.660773,1609.943154,0,0,0,0,8.5,0.08271028,Brisbane Lions_2017,1,18,0,1,0,1,-80,0,0,0,-60.5
9,2017,Collingwood,Hawthorn,1590.40998,1748.403526,0,0,0,0,1.56,0.655714355,Collingwood_2017,17,13,0,1,0,1,18,1,0,0,15.5
9,2017,GWS Giants,Richmond,1422.000916,1480.16486,0,0,0,0,1.27,0.771451399,GWS Giants_2017,7,2,0,1,0,0,3,1,0,0,30.5
9,2017,St Kilda,Sydney,1457.436738,1702.102463,0,0,0,0,1.74,0.477488214,St Kilda_2017,12,9,0,1,0,0,-50,0,0,0,-2.5
9,2017,Geelong,Western Bulldogs,1745.604616,1501.758963,0,0,0,0,1.94,0.497342899,Geelong_2017,8,3,1,0,0,1,23,1,0,0,-2.5
8,2017,North Melbourne,Sydney,1552.724247,1697.96272,0,0,0,0,1.89,0.560083595,North Melbourne_2017,15,16,0,0,1,0,-42,0,0,0,6.5
8,2017,Gold Coast,Port Adelaide,1297.268189,1477.915419,0,0,0,0,3.4,0.280281935,Gold Coast_2017,4,12,0,0,1,0,-72,0,0,0,-25.5
8,2017,Richmond,Fremantle,1480.16486,1508.418114,0,0,0,0,1.42,0.656999041,Richmond_2017,9,7,0,0,1,0,-2,0,0,0,15.5
8,2017,Adelaide,Melbourne,1617.803735,1269.699222,0,0,0,0,1.18,0.855543306,Adelaide_2017,10,1,0,1,0,1,-41,0,0,0,39.5
8,2017,Essendon,Geelong,1364.172448,1750.340272,0,0,0,0,3.44,0.272896105,Essendon_2017,5,11,0,1,0,1,17,1,0,0,-27.5
8,2017,GWS Giants,Collingwood,1422.000916,1590.40998,0,0,0,1,1.22,0.790613194,GWS Giants_2017,17,2,0,1,0,0,3,1,0,1,30.5
8,2017,St Kilda,Carlton,1454.164504,1398.55619,0,0,0,0,1.29,0.730277186,St Kilda_2017,13,6,0,1,0,0,19,1,0,0,25.5
8,2017,Hawthorn,Brisbane Lions,1746.502333,1241.561965,0,0,0,0,1.14,0.87812256,Hawthorn_2017,18,14,0,1,0,0,38,1,0,0,47.5
8,2017,West Coast,Western Bulldogs,1626.71741,1503.617475,0,0,0,0,1.53,0.667125674,West Coast_2017,8,3,1,0,0,1,8,1,0,0,17.5
7,2017,Fremantle,Essendon,1504.449291,1368.14127,0,0,0,0,1.59,0.614465409,Fremantle_2017,12,9,0,0,1,0,37,1,0,0,11.5
7,2017,Melbourne,Hawthorn,1269.699222,1746.502333,0,0,0,0,1.53,0.661159393,Melbourne_2017,16,10,0,0,1,0,-3,0,0,0,17.5
7,2017,Sydney,Brisbane Lions,1695.882371,1243.642315,0,0,0,1,1.12,0.892045455,Sydney_2017,18,17,0,0,1,0,54,1,0,1,49.5
7,2017,Gold Coast,Geelong,1291.310389,1756.298072,0,0,0,0,3.12,0.355554477,Gold Coast_2017,3,11,0,1,0,1,25,1,0,0,-12.5
7,2017,Western Bulldogs,Richmond,1501.639922,1482.142414,0,0,0,0,1.29,0.742175857,Western Bulldogs_2017,6,5,0,1,0,1,5,1,0,0,26.5
7,2017,Port Adelaide,West Coast,1480.414229,1624.2186,0,0,0,0,1.32,0.715262905,Port Adelaide_2017,4,7,0,1,0,0,-10,0,0,0,22.5
7,2017,Collingwood,Carlton,1595.322406,1393.643764,0,0,0,0,1.32,0.708944607,Collingwood_2017,13,15,0,1,0,0,-23,0,0,0,21.5
7,2017,North Melbourne,Adelaide,1545.490214,1625.037768,0,0,0,0,5.77,0.173115515,North Melbourne_2017,1,14,0,1,0,0,59,1,0,0,-38.5
7,2017,St Kilda,GWS Giants,1450.276786,1425.888634,0,0,0,0,2.94,0.347826087,St Kilda_2017,2,8,1,0,0,1,23,1,0,0,-12.5
6,2017,Adelaide,Richmond,1619.758988,1487.421194,0,0,0,0,1.18,0.834602254,Adelaide_2017,4,1,0,0,1,0,76,1,0,0,40.5
6,2017,Geelong,Collingwood,1761.743724,1589.876754,0,0,0,0,1.31,0.742175857,Geelong_2017,12,3,0,0,1,0,-29,0,0,0,24.5
6,2017,Essendon,Melbourne,1373.792342,1264.04815,0,0,0,0,1.79,0.459189047,Essendon_2017,8,10,0,0,1,0,-38,0,0,0,-2.5
6,2017,West Coast,Fremantle,1619.812896,1508.854995,0,0,0,0,1.33,0.736275045,West Coast_2017,11,6,0,1,0,1,41,1,0,0,27.5
6,2017,North Melbourne,Gold Coast,1543.228857,1293.571746,0,0,0,0,1.48,0.6617815,North Melbourne_2017,13,15,0,1,0,1,13,1,0,0,14.5
6,2017,Brisbane Lions,Port Adelaide,1247.712081,1476.344463,0,0,0,0,5.05,0.146386222,Brisbane Lions_2017,5,16,0,1,0,0,-83,0,0,0,-40.5
6,2017,Carlton,Sydney,1389.137872,1700.388262,0,0,0,0,4.72,0.246274668,Carlton_2017,18,14,0,1,0,0,19,1,0,0,-20.5
6,2017,Hawthorn,St Kilda,1757.315048,1439.464071,0,0,0,0,1.76,0.525172231,Hawthorn_2017,9,17,0,1,0,0,-75,0,0,0,2.5
6,2017,GWS Giants,Western Bulldogs,1425.888634,1501.639922,0,0,0,0,1.36,0.753725332,GWS Giants_2017,7,2,1,0,0,1,2,1,0,0,25.5
5,2017,Essendon,Collingwood,1369.565415,1594.103682,0,0,0,0,2.65,0.372537373,Essendon_2017,13,8,0,0,0,0,18,1,0,0,-12.5
5,2017,Richmond,Melbourne,1485.091116,1266.378227,0,0,0,0,1.77,0.572878709,Richmond_2017,10,3,0,0,0,1,13,1,0,0,5.5
5,2017,Hawthorn,West Coast,1752.824944,1624.303,0,0,0,0,2.8,0.352024355,Hawthorn_2017,7,15,0,0,1,0,50,1,0,0,-14.5
5,2017,St Kilda,Geelong,1442.310698,1758.897097,0,0,0,0,2.73,0.365438744,St Kilda_2017,2,11,0,0,1,0,-38,0,0,0,-12.5
5,2017,Fremantle,North Melbourne,1506.810721,1545.273132,0,0,0,0,1.54,0.594794015,Fremantle_2017,17,9,0,1,0,0,5,1,0,0,6.5
5,2017,Sydney,GWS Giants,1707.872356,1418.404541,0,0,0,0,2.63,0.377607094,Sydney_2017,4,18,0,1,0,1,-42,0,0,0,-13.5
5,2017,Gold Coast,Adelaide,1296.589911,1616.740822,0,0,0,0,4.3,0.215740741,Gold Coast_2017,1,12,0,1,0,0,-67,0,0,0,-27.5
5,2017,Western Bulldogs,Brisbane Lions,1498.547456,1250.804547,0,0,0,0,1.08,0.927722739,Western Bulldogs_2017,14,5,0,1,0,0,32,1,0,0,58.5
5,2017,Port Adelaide,Carlton,1469.869267,1395.613068,0,0,1,1,1.15,0.91178589,Port Adelaide_2017,16,6,1,0,0,1,90,1,0,0,50.5
4,2017,Hawthorn,Geelong,1760.456376,1751.265665,0,0,0,0,3.18,0.329355552,Hawthorn_2017,1,18,0,0,0,0,-86,0,0,0,-14.5
4,2017,Brisbane Lions,Richmond,1254.568116,1481.327547,0,0,0,0,3.01,0.284290228,Brisbane Lions_2017,3,15,0,0,1,0,-52,0,0,0,-19.5
4,2017,Collingwood,St Kilda,1597.294319,1439.120061,0,0,0,0,1.74,0.595673028,Collingwood_2017,10,13,0,0,1,0,-14,0,0,0,10.5
4,2017,Adelaide,Essendon,1612.946463,1373.359775,0,0,0,0,1.18,0.839322258,Adelaide_2017,11,2,0,1,0,1,65,1,0,0,36.5
4,2017,Carlton,Gold Coast,1400.107937,1292.095042,0,0,0,0,2.24,0.455412175,Carlton_2017,9,14,0,1,0,1,-26,0,0,0,-3.5
4,2017,GWS Giants,Port Adelaide,1413.581345,1474.692463,0,0,0,1,1.36,0.698915009,GWS Giants_2017,7,4,0,1,0,0,31,1,0,1,17.5
4,2017,Melbourne,Fremantle,1266.378227,1506.810721,0,0,0,0,1.34,0.710803689,Melbourne_2017,12,8,0,1,0,0,-2,0,0,0,21.5
4,2017,North Melbourne,Western Bulldogs,1545.273132,1498.547456,0,0,0,0,3.71,0.256347256,North Melbourne_2017,6,17,1,0,0,0,-3,0,0,0,-23.5
4,2017,West Coast,Sydney,1619.879001,1712.296354,0,0,0,0,1.39,0.690300378,West Coast_2017,16,5,1,0,0,1,26,1,0,0,19.5
3,2017,Gold Coast,Hawthorn,1278.714028,1773.83739,0,0,0,0,3.32,0.300089847,Gold Coast_2017,18,11,0,0,1,0,86,1,0,0,-18.5
3,2017,Carlton,Essendon,1397.328295,1376.139418,0,0,0,0,4.26,0.290586358,Carlton_2017,7,14,0,0,1,0,15,1,0,0,-18.5
3,2017,St Kilda,Brisbane Lions,1435.652925,1258.035253,0,0,0,0,1.17,0.840393906,St Kilda_2017,13,10,0,0,1,0,31,1,0,0,36.5
3,2017,Fremantle,Western Bulldogs,1503.351262,1502.006914,0,0,0,0,5.2,0.181952663,Fremantle_2017,9,15,0,1,0,0,16,1,0,0,-32.5
3,2017,Port Adelaide,Adelaide,1477.702473,1609.936453,0,0,0,0,2.48,0.416116044,Port Adelaide_2017,1,4,0,1,0,1,-17,0,0,0,-6.5
3,2017,Geelong,Melbourne,1749.255019,1268.388874,0,0,0,0,1.39,0.685715923,Geelong_2017,8,3,0,1,0,0,29,1,0,0,16.5
3,2017,Richmond,West Coast,1478.167077,1623.039471,0,0,0,0,2.6,0.372537373,Richmond_2017,6,2,0,1,0,0,11,1,0,0,-12.5
3,2017,North Melbourne,GWS Giants,1551.711246,1407.143231,0,0,0,0,4.26,0.207393663,North Melbourne_2017,5,17,0,1,0,0,-42,0,0,0,-28.5
3,2017,Sydney,Collingwood,1712.296354,1597.294319,0,0,0,0,1.38,0.655714355,Sydney_2017,12,16,1,0,0,1,-1,0,0,0,10.5
2,2017,Port Adelaide,Fremantle,1469.222898,1511.830837,0,0,0,0,1.26,0.805885962,Port Adelaide_2017,18,1,0,0,1,0,89,1,0,0,30.5
2,2017,Melbourne,Carlton,1263.757748,1401.95942,0,0,0,0,1.25,0.790613194,Melbourne_2017,16,4,0,0,1,0,22,1,0,0,27.5
2,2017,Geelong,North Melbourne,1749.255019,1551.711246,0,0,0,0,1.23,0.82014157,Geelong_2017,12,7,0,0,1,0,1,1,0,0,32.5
2,2017,West Coast,St Kilda,1620.196162,1438.496234,0,0,0,0,1.16,0.836441336,West Coast_2017,13,5,0,1,0,0,19,1,0,0,38.5
2,2017,Brisbane Lions,Essendon,1261.52629,1372.64838,0,0,0,0,3.28,0.316462607,Brisbane Lions_2017,6,10,0,1,0,1,-27,0,0,0,-15.5
2,2017,GWS Giants,Gold Coast,1401.118589,1284.73867,0,0,0,0,1.16,0.851030515,GWS Giants_2017,17,9,0,1,0,0,102,1,0,0,40.5
2,2017,Hawthorn,Adelaide,1778.625829,1605.148014,0,0,0,0,2.19,0.480145073,Hawthorn_2017,2,14,0,1,0,0,-24,0,0,0,-2.5
2,2017,Western Bulldogs,Sydney,1497.013708,1717.289561,0,0,0,0,1.51,0.693838225,Western Bulldogs_2017,15,8,1,0,0,1,23,1,0,0,19.5
2,2017,Richmond,Collingwood,1474.266909,1601.194487,0,0,0,0,2.29,0.436207884,Richmond_2017,11,3,1,0,0,1,19,1,0,0,-5.5
23,2018,St Kilda,North Melbourne,1396.681149,1516.147512,0,0,0,0,4,0.278883361,St Kilda_2018,9,16,0,0,1,0,-23,0,0,0,-20.5
23,2018,Melbourne,GWS Giants,1363.029976,1469.905141,0,0,0,0,1.65,0.656019656,Melbourne_2018,7,5,0,0,1,0,45,1,0,0,16.5
23,2018,Brisbane Lions,West Coast,1233.658425,1636.43776,0,0,0,0,2.4,0.446843854,Brisbane Lions_2018,2,15,0,0,1,0,-26,0,0,0,-5.5
23,2018,Carlton,Adelaide,1296.930437,1624.775213,0,0,0,0,7,0.172425033,Carlton_2018,12,18,0,1,0,1,-104,0,0,0,-32.5
23,2018,Sydney,Hawthorn,1730.891285,1739.303178,0,1,0,0,1.65,0.424603175,Sydney_2018,4,6,0,1,0,1,-9,0,1,0,-6.5
23,2018,Fremantle,Collingwood,1438.045764,1613.453537,0,0,0,0,4,0.158251232,Fremantle_2018,3,14,0,1,0,0,-9,0,0,0,-33.5
23,2018,Richmond,Western Bulldogs,1583.606467,1447.596282,0,0,0,0,1.07,0.892045455,Richmond_2018,13,1,0,1,0,0,3,1,0,0,43.5
23,2018,Geelong,Gold Coast,1745.357289,1225.197661,0,0,0,0,1.01,0.971239981,Geelong_2018,17,8,0,1,0,0,102,1,0,0,77.5
23,2018,Port Adelaide,Essendon,1521.204808,1417.778117,0,0,0,0,1.65,0.604166667,Port Adelaide_2018,11,10,1,0,0,1,-22,0,0,0,10.5
22,2018,Adelaide,North Melbourne,1622.184418,1518.738307,0,0,0,0,1.4,0.706068841,Adelaide_2018,10,12,0,0,1,0,9,1,0,0,19.5
22,2018,West Coast,Melbourne,1640.851728,1358.616008,0,0,0,0,1.7,0.553156146,West Coast_2018,7,2,0,0,1,0,-17,0,0,0,5.5
22,2018,Carlton,Western Bulldogs,1299.898098,1444.628621,0,0,0,0,4,0.201275046,Carlton_2018,13,18,0,0,1,0,-17,0,0,0,-29.5
22,2018,Gold Coast,Brisbane Lions,1227.192514,1231.663572,0,0,0,0,4,0.220481928,Gold Coast_2018,15,17,0,1,0,1,-4,0,0,0,-26.5
22,2018,St Kilda,Hawthorn,1398.295304,1737.689023,0,0,0,0,4,0.165242165,St Kilda_2018,4,16,0,1,0,1,-4,0,0,0,-33.5
22,2018,GWS Giants,Sydney,1472.504452,1728.291973,0,1,0,0,1.56,0.553156146,GWS Giants_2018,5,6,0,1,0,0,-20,0,1,0,4.5
22,2018,Geelong,Fremantle,1742.27376,1441.129293,0,0,0,0,1.08,0.924079066,Geelong_2018,14,8,0,1,0,0,133,1,0,0,48.5
22,2018,Collingwood,Port Adelaide,1608.551498,1526.106847,0,0,0,0,1.58,0.656019656,Collingwood_2018,9,3,0,1,0,0,51,1,0,0,14.5
22,2018,Richmond,Essendon,1581.792666,1419.591917,0,0,0,0,1.33,0.656019656,Richmond_2018,11,1,1,0,0,1,8,1,0,0,14.5
21,2018,Fremantle,Carlton,1437.419915,1303.607476,0,0,0,0,1.25,0.768700787,Fremantle_2018,18,13,0,0,1,0,29,1,0,0,25.5
21,2018,Melbourne,Sydney,1360.626501,1726.28148,0,0,0,0,1.56,0.733082707,Melbourne_2018,6,7,0,0,1,0,-9,0,0,0,23.5
21,2018,North Melbourne,Western Bulldogs,1520.828381,1442.538548,0,0,0,0,1.25,0.749480249,North Melbourne_2018,14,10,0,0,1,0,-7,0,0,0,23.5
21,2018,Collingwood,Brisbane Lions,1606.070499,1234.144571,0,0,0,0,1.28,0.779518072,Collingwood_2018,16,5,0,1,0,1,31,1,0,0,27.5
21,2018,GWS Giants,Adelaide,1469.318623,1625.370247,0,0,0,0,1.45,0.646766169,GWS Giants_2018,12,3,0,1,0,1,14,1,0,0,12.5
21,2018,Port Adelaide,West Coast,1527.979227,1638.979348,0,0,0,1,1.58,0.706068841,Port Adelaide_2018,2,8,0,1,0,0,-4,0,0,1,18.5
21,2018,Gold Coast,Richmond,1229.950694,1579.034486,0,0,0,0,13,0.04789644,Gold Coast_2018,1,17,0,1,0,0,-74,0,0,0,-59.5
21,2018,Hawthorn,Geelong,1734.836905,1745.125878,0,0,0,0,2.15,0.353233831,Hawthorn_2018,9,4,0,1,0,0,11,1,0,0,-13.5
21,2018,Essendon,St Kilda,1414.388162,1403.499059,0,0,0,0,1.25,0.820168067,Essendon_2018,15,11,1,0,0,1,43,1,0,0,32.5
20,2018,West Coast,Fremantle,1634.79154,1441.607724,0,0,0,0,1.18,0.834757835,West Coast_2018,13,2,0,0,1,0,58,1,0,0,33.5
20,2018,Melbourne,Gold Coast,1354.764476,1235.81272,0,0,0,0,1.08,0.95210356,Melbourne_2018,17,4,0,0,1,0,96,1,0,0,73.5
20,2018,Carlton,GWS Giants,1309.028115,1463.897984,0,0,0,0,10,0.107954545,Carlton_2018,3,18,0,0,1,0,-105,0,0,0,-42.5
20,2018,St Kilda,Western Bulldogs,1408.193336,1437.84427,0,0,0,0,1.82,0.612374064,St Kilda_2018,14,15,0,1,0,1,-35,0,0,0,11.5
20,2018,Sydney,Collingwood,1726.28148,1606.070499,0,0,0,0,1.65,0.585638999,Sydney_2018,6,8,0,1,0,1,2,1,0,0,6.5
20,2018,Adelaide,Port Adelaide,1625.370247,1527.979227,0,0,0,0,1.9,0.47972973,Adelaide_2018,7,12,0,1,0,0,3,1,0,0,-2.5
20,2018,Brisbane Lions,North Melbourne,1234.144571,1520.828381,0,0,0,1,2.18,0.553156146,Brisbane Lions_2018,10,16,0,1,0,0,-3,0,0,1,4.5
20,2018,Hawthorn,Essendon,1733.198058,1416.02701,0,0,0,0,1.85,0.455609362,Hawthorn_2018,11,5,0,1,0,0,4,1,0,0,-3.5
20,2018,Richmond,Geelong,1579.034486,1745.125878,0,0,0,0,1.3,0.674808429,Richmond_2018,9,1,1,0,0,1,3,1,0,0,16.5
19,2018,Fremantle,Hawthorn,1444.91715,1729.888631,0,0,0,0,2.6,0.314553991,Fremantle_2018,7,13,0,0,1,0,-59,0,0,0,-17.5
19,2018,Western Bulldogs,Port Adelaide,1442.487484,1523.336013,0,0,0,0,2.7,0.266917293,Western Bulldogs_2018,4,14,0,0,1,0,-44,0,0,0,-22.5
19,2018,North Melbourne,West Coast,1514.529362,1641.090558,0,0,0,0,1.9,0.575396825,North Melbourne_2018,2,10,0,0,1,0,40,1,0,0,7.5
19,2018,Adelaide,Melbourne,1628.827031,1351.307691,0,0,0,0,1.68,0.553156146,Adelaide_2018,6,12,0,1,0,1,-13,0,0,0,4.5
19,2018,Gold Coast,Carlton,1240.26872,1304.572114,0,0,0,0,1.68,0.706068841,Gold Coast_2018,18,17,0,1,0,1,-35,0,0,0,18.5
19,2018,GWS Giants,St Kilda,1460.119485,1411.971835,0,0,0,0,1.17,0.858596491,GWS Giants_2018,15,5,0,1,0,0,25,1,0,0,36.5
19,2018,Geelong,Brisbane Lions,1743.265488,1236.004962,0,0,0,0,1.17,0.8125,Geelong_2018,16,8,0,1,0,0,42,1,0,0,30.5
19,2018,Richmond,Collingwood,1574.352973,1610.752011,0,0,0,0,1.42,0.716131907,Richmond_2018,3,1,0,1,0,0,28,1,0,0,19.5
19,2018,Essendon,Sydney,1408.306727,1734.001764,0,0,0,0,1.97,0.561339876,Essendon_2018,9,11,1,0,0,1,43,1,0,0,5.5
18,2018,Port Adelaide,GWS Giants,1527.666266,1455.789233,0,0,0,0,1.4,0.604166667,Port Adelaide_2018,6,5,0,0,1,0,-22,0,0,0,10.5
18,2018,West Coast,Western Bulldogs,1636.995379,1446.582663,0,0,0,0,1.17,0.865554799,West Coast_2018,14,2,0,0,1,0,54,1,0,0,40.5
18,2018,Carlton,Hawthorn,1306.750976,1727.70977,0,0,0,1,6.5,0.158251232,Carlton_2018,8,18,0,0,1,0,-72,0,0,1,-35.5
18,2018,Brisbane Lions,Adelaide,1237.563676,1627.268317,0,0,0,0,2.7,0.406017491,Brisbane Lions_2018,12,16,0,1,0,1,-5,0,0,0,-9.5
18,2018,Geelong,Melbourne,1743.265488,1351.307691,0,0,0,0,1.56,0.646766169,Geelong_2018,7,9,0,1,0,1,2,1,0,0,12.5
18,2018,Essendon,Fremantle,1403.569617,1449.65426,0,0,0,0,1.2,0.872354497,Essendon_2018,13,11,0,1,0,0,29,1,0,0,39.5
18,2018,Sydney,Gold Coast,1740.099603,1234.170881,0,0,0,0,1.04,0.960784314,Sydney_2018,17,4,0,1,0,0,-24,0,0,0,62.5
18,2018,Collingwood,North Melbourne,1605.187012,1520.094362,0,0,0,0,1.56,0.656019656,Collingwood_2018,10,3,0,1,0,0,66,1,0,0,15.5
18,2018,St Kilda,Richmond,1416.417663,1569.907145,0,0,0,0,6.25,0.165242165,St Kilda_2018,1,15,1,0,0,1,-54,0,0,0,-33.5
